TransactionID,isFraud,TransactionAmt,TransactionDT,HourOfDay,DayOfWeek,DeviceRisk,ProductCD,card4,card6,fraud_probability,risk_tier
3000027,1,14.26,364121,5,4,0,C,visa,debit,0.648131,Suspicious
3000028,1,14.26,364187,5,4,0,C,visa,debit,0.648131,Suspicious
3000048,1,729.95,365118,5,4,0,W,visa,debit,0.744859,Suspicious
3000080,1,56.311,366500,5,4,0,C,mastercard,credit,0.681212,Suspicious
3000083,1,56.311,366657,5,4,0,C,mastercard,credit,0.681212,Suspicious
3000099,1,200.0,367301,6,4,0,W,mastercard,debit,0.712583,Suspicious
3000108,1,31.95,367663,6,4,0,W,visa,debit,0.667375,Suspicious
3000134,1,14.26,369732,6,4,0,C,visa,debit,0.648131,Suspicious
3000145,1,53.713,370540,6,4,0,C,mastercard,credit,0.680053,Suspicious
3000167,1,14.26,373321,7,4,0,C,visa,debit,0.648131,Suspicious
3000170,1,226.0,373672,7,4,0,W,visa,credit,0.715624,Suspicious
3000180,1,226.0,376168,8,4,0,W,mastercard,debit,0.715624,Suspicious
3000198,1,14.26,379271,9,4,0,C,visa,debit,0.648131,Suspicious
3000228,1,20.0,386443,11,4,0,W,visa,debit,0.656113,Suspicious
3000272,1,226.0,390248,12,4,0,W,visa,debit,0.715624,Suspicious
3000280,1,296.95,390574,12,4,0,W,visa,credit,0.722423,Suspicious
3000338,1,500.0,393559,13,4,0,W,visa,credit,0.735415,Suspicious
3000368,1,213.0,394443,13,4,0,W,visa,credit,0.714149,Suspicious
3000385,1,39.0,394808,13,4,0,W,visa,debit,0.672222,Suspicious
3000393,1,34.0,395092,13,4,0,W,visa,debit,0.668884,Suspicious
3000448,1,57.95,396305,14,4,0,W,mastercard,debit,0.681917,Suspicious
3000601,1,75.0,399344,14,4,0,W,visa,debit,0.688268,Suspicious
3000633,1,83.5,399953,15,4,0,W,visa,debit,0.690919,Suspicious
3000650,1,92.95,400183,15,4,0,W,mastercard,debit,0.693569,Suspicious
3000737,1,15.0,401746,15,4,0,S,visa,debit,0.649315,Suspicious
3000769,1,744.95,402152,15,4,0,W,mastercard,credit,0.745366,Suspicious
3001010,1,23.564,405218,16,4,0,C,visa,credit,0.660032,Suspicious
3001013,1,59.0,405254,16,4,0,W,visa,debit,0.682359,Suspicious
3001024,1,117.0,405364,16,4,0,W,mastercard,debit,0.699267,Suspicious
3001037,1,38.669,405488,16,4,0,C,visa,credit,0.672014,Suspicious
3001048,1,38.669,405571,16,4,0,C,visa,credit,0.672014,Suspicious
3001052,1,38.669,405636,16,4,0,C,visa,credit,0.672014,Suspicious
3001109,1,226.0,406621,16,4,0,W,mastercard,debit,0.715624,Suspicious
3001154,1,113.348,407148,17,4,0,C,mastercard,credit,0.698481,Suspicious
3001172,1,107.95,407478,17,4,0,W,mastercard,debit,0.697272,Suspicious
3001175,1,107.95,407488,17,4,0,W,mastercard,debit,0.697272,Suspicious
3001204,1,47.732,407852,17,4,0,C,mastercard,credit,0.677158,Suspicious
3001233,1,52.445,408191,17,4,0,C,mastercard,credit,0.679466,Suspicious
3001289,1,160.5,408789,17,4,0,W,visa,debit,0.707113,Suspicious
3001473,1,90.872,411080,18,4,0,C,visa,credit,0.693010,Suspicious
3001505,1,19.334,411513,18,4,0,C,visa,credit,0.655307,Suspicious
3001510,1,85.615,411582,18,4,0,C,visa,credit,0.691537,Suspicious
3001513,1,19.334,411643,18,4,0,C,visa,credit,0.655307,Suspicious
3001556,1,301.95,412478,18,4,0,W,visa,credit,0.722839,Suspicious
3001689,1,160.475,413915,18,4,0,C,visa,credit,0.707109,Suspicious
3001694,1,160.475,414029,19,4,0,C,visa,credit,0.707109,Suspicious
3001728,1,80.238,414350,19,4,0,C,visa,credit,0.689935,Suspicious
3001787,1,47.732,415108,19,4,0,C,mastercard,credit,0.677158,Suspicious
3001790,1,47.732,415187,19,4,0,C,mastercard,credit,0.677158,Suspicious
3001792,1,100.0,415195,19,4,0,W,mastercard,credit,0.695378,Suspicious
3001903,1,92.0,416562,19,4,0,W,visa,debit,0.693315,Suspicious
3001959,1,46.282,417155,19,4,0,C,mastercard,credit,0.676403,Suspicious
3001977,1,46.282,417392,19,4,0,C,mastercard,credit,0.676403,Suspicious
3001982,1,46.282,417446,19,4,0,C,mastercard,credit,0.676403,Suspicious
3002079,1,60.722,418903,20,4,0,C,mastercard,debit,0.683066,Suspicious
3002100,1,40.0,419140,20,4,0,W,visa,credit,0.672839,Suspicious
3002117,1,171.0,419356,20,4,0,W,visa,debit,0.708687,Suspicious
3002165,1,60.722,419838,20,4,0,C,mastercard,credit,0.683066,Suspicious
3002188,1,40.0,420130,20,4,0,W,mastercard,credit,0.672839,Suspicious
3002252,1,78.788,420976,20,4,0,C,visa,credit,0.689484,Suspicious
3002265,1,475.0,421083,20,4,0,W,visa,debit,0.734135,Suspicious
3002328,1,78.788,421937,21,4,0,C,visa,credit,0.689484,Suspicious
3002341,1,78.788,422106,21,4,0,C,mastercard,credit,0.689484,Suspicious
3002347,1,30.0,422177,21,4,0,W,visa,debit,0.665850,Suspicious
3002355,1,78.788,422247,21,4,0,C,visa,credit,0.689484,Suspicious
3002386,1,117.0,422586,21,4,0,W,mastercard,debit,0.699267,Suspicious
3002406,1,97.95,422812,21,4,0,W,visa,debit,0.694865,Suspicious
3002413,1,150.0,422869,21,4,0,R,american express,credit,0.705432,Suspicious
3002489,1,100.0,423650,21,4,0,H,mastercard,credit,0.695378,Suspicious
3002554,1,226.0,424486,21,4,0,W,visa,credit,0.715624,Suspicious
3002638,1,25.0,425652,22,4,0,H,visa,credit,0.661452,Suspicious
3002674,1,117.0,426233,22,4,0,W,mastercard,debit,0.699267,Suspicious
3002769,1,23.25,427413,22,4,0,W,visa,debit,0.659710,Suspicious
3002800,1,13.25,427826,22,4,0,W,visa,debit,0.646419,Suspicious
3002824,1,28.866,428152,22,4,0,C,visa,credit,0.664918,Suspicious
3002829,1,28.866,428237,22,4,0,C,visa,credit,0.664918,Suspicious
3002881,1,250.0,428832,23,4,0,W,visa,credit,0.718136,Suspicious
3002894,1,29.0,428937,23,4,0,W,mastercard,debit,0.665030,Suspicious
3002903,1,281.8,429085,23,4,0,W,visa,credit,0.721118,Suspicious
3002923,1,45.919,429365,23,4,0,C,visa,credit,0.676211,Suspicious
3002957,1,226.0,429816,23,4,0,W,visa,debit,0.715624,Suspicious
3002976,1,175.0,430109,23,4,0,S,discover,credit,0.709262,Suspicious
3002994,1,226.0,430328,23,4,0,W,visa,debit,0.715624,Suspicious
3002999,1,120.0,430344,23,4,0,W,visa,credit,0.699895,Suspicious
3003014,1,175.0,430475,23,4,0,S,discover,credit,0.709262,Suspicious
3003030,1,141.0,430638,23,4,0,W,visa,credit,0.703896,Suspicious
3003081,1,49.544,431292,23,4,0,C,mastercard,credit,0.678071,Suspicious
3003101,1,280.0,431593,23,4,0,W,mastercard,credit,0.720959,Suspicious
3003209,1,47.128,432970,0,5,0,C,visa,credit,0.756847,Critical Risk
3003334,1,38.669,434502,0,5,0,C,visa,credit,0.752014,Critical Risk
3003336,1,32.325,434524,0,5,0,C,mastercard,credit,0.747658,Suspicious
3003347,1,32.325,434608,0,5,0,C,mastercard,credit,0.747658,Suspicious
3003356,1,78.788,434720,0,5,0,C,mastercard,credit,0.769484,Critical Risk
3003358,1,32.325,434732,0,5,0,C,visa,debit,0.747658,Suspicious
3003397,1,100.0,435415,0,5,0,W,visa,credit,0.775378,Critical Risk
3003410,1,78.788,435583,0,5,0,C,visa,debit,0.769484,Critical Risk
3003420,1,78.788,435634,1,5,0,C,visa,credit,0.769484,Critical Risk
3003433,1,78.788,435787,1,5,0,C,mastercard,credit,0.769484,Critical Risk
3003434,1,47.95,435811,1,5,0,W,visa,debit,0.757270,Critical Risk
3003439,1,47.732,435921,1,5,0,C,mastercard,credit,0.757158,Critical Risk
3003442,1,47.732,435954,1,5,0,C,mastercard,credit,0.757158,Critical Risk
3003447,1,47.732,436001,1,5,0,C,mastercard,credit,0.757158,Critical Risk
3003484,1,260.0,436743,1,5,0,W,visa,debit,0.799113,Critical Risk
3003488,1,25.256,436813,1,5,0,C,visa,debit,0.741697,Suspicious
3003528,1,196.0,437372,1,5,0,W,visa,debit,0.792080,Critical Risk
3003775,1,260.0,441059,2,5,0,W,visa,debit,0.799113,Critical Risk
3003792,1,140.0,441349,2,5,0,W,visa,debit,0.783719,Critical Risk
3003812,1,141.0,441556,2,5,0,W,visa,debit,0.783896,Critical Risk
3003819,1,19.334,441655,2,5,0,C,visa,credit,0.735307,Suspicious
3003826,1,108.5,441739,2,5,0,W,visa,debit,0.777398,Critical Risk
3003867,1,140.0,442630,2,5,0,W,visa,debit,0.783719,Critical Risk
3003980,1,100.0,444772,3,5,0,R,visa,debit,0.775378,Critical Risk
3004004,1,100.0,445041,3,5,0,R,visa,debit,0.775378,Critical Risk
3004009,1,473.0,445292,3,5,0,W,visa,credit,0.814030,Critical Risk
3004188,1,306.95,450132,5,5,0,W,visa,credit,0.723248,Suspicious
3004260,1,85.494,454017,6,5,0,C,mastercard,credit,0.691502,Suspicious
3004262,1,85.494,454091,6,5,0,C,mastercard,credit,0.691502,Suspicious
3004339,1,200.0,468557,10,5,0,R,american express,credit,0.712583,Suspicious
3004418,1,300.0,477758,12,5,0,H,mastercard,credit,0.722678,Suspicious
3004422,1,39.95,477913,12,5,0,W,visa,debit,0.672809,Suspicious
3004423,1,300.0,477983,12,5,0,H,mastercard,credit,0.722678,Suspicious
3004426,1,117.0,478055,12,5,0,W,mastercard,credit,0.699267,Suspicious
3004428,1,300.0,478138,12,5,0,H,mastercard,credit,0.722678,Suspicious
3004432,1,300.0,478284,12,5,0,H,mastercard,credit,0.722678,Suspicious
3004451,1,44.0,478902,13,5,0,W,visa,debit,0.675167,Suspicious
3004610,1,39.0,483411,14,5,0,W,discover,credit,0.672222,Suspicious
3004622,1,39.0,483566,14,5,0,W,mastercard,credit,0.672222,Suspicious
3004626,1,39.0,483693,14,5,0,W,visa,credit,0.672222,Suspicious
3004637,1,29.0,483842,14,5,0,W,visa,credit,0.665030,Suspicious
3004638,1,52.95,483847,14,5,0,W,visa,debit,0.679701,Suspicious
3004645,1,38.669,484182,14,5,0,C,visa,credit,0.672014,Suspicious
3004648,1,38.669,484229,14,5,0,C,visa,credit,0.672014,Suspicious
3004676,1,19.334,484716,14,5,0,C,visa,credit,0.655307,Suspicious
3004684,1,19.334,484754,14,5,0,C,visa,credit,0.655307,Suspicious
3004720,1,47.732,485317,14,5,0,C,mastercard,credit,0.677158,Suspicious
3004725,1,47.732,485365,14,5,0,C,mastercard,credit,0.677158,Suspicious
3004730,1,47.732,485401,14,5,0,C,mastercard,credit,0.677158,Suspicious
3004858,1,20.0,487681,15,5,0,W,visa,debit,0.656113,Suspicious
3005051,1,49.0,490458,16,5,0,W,mastercard,debit,0.677801,Suspicious
3005098,1,400.0,491208,16,5,0,W,mastercard,debit,0.729849,Suspicious
3005127,1,171.0,491590,16,5,0,W,mastercard,credit,0.708687,Suspicious
3005147,1,123.438,491975,16,5,0,C,visa,credit,0.700595,Suspicious
3005230,1,300.0,493240,17,5,0,H,visa,credit,0.722678,Suspicious
3005315,1,160.5,494641,17,5,0,W,mastercard,credit,0.707113,Suspicious
3005373,1,30.089,495431,17,5,0,C,visa,debit,0.665921,Suspicious
3005375,1,141.0,495450,17,5,0,W,visa,debit,0.703896,Suspicious
3005382,1,30.089,495529,17,5,0,C,visa,debit,0.665921,Suspicious
3005389,1,30.089,495659,17,5,0,C,mastercard,debit,0.665921,Suspicious
3005411,1,12.567,495982,17,5,0,C,visa,credit,0.645191,Suspicious
3005416,1,12.567,496045,17,5,0,C,visa,credit,0.645191,Suspicious
3005422,1,12.567,496100,17,5,0,C,visa,credit,0.645191,Suspicious
3005441,1,50.0,496314,17,5,0,W,visa,debit,0.678296,Suspicious
3005529,1,117.0,497305,18,5,0,W,visa,credit,0.699267,Suspicious
3005530,1,554.0,497307,18,5,0,W,visa,credit,0.737974,Suspicious
3005600,1,39.0,498261,18,5,0,W,visa,debit,0.672222,Suspicious
3005615,1,78.788,498459,18,5,0,C,visa,credit,0.689484,Suspicious
3005623,1,78.788,498577,18,5,0,C,visa,credit,0.689484,Suspicious
3005661,1,39.0,499067,18,5,0,W,visa,debit,0.672222,Suspicious
3005685,1,22.053,499438,18,5,0,C,visa,debit,0.658445,Suspicious
3005695,1,98.0,499551,18,5,0,W,mastercard,debit,0.694878,Suspicious
3005816,1,117.0,501216,19,5,0,W,visa,credit,0.699267,Suspicious
3005870,1,60.903,502004,19,5,0,C,visa,debit,0.683139,Suspicious
3005885,1,80.0,502149,19,5,0,W,visa,credit,0.689861,Suspicious
3005906,1,90.63,502433,19,5,0,C,visa,debit,0.692944,Suspicious
3006016,1,200.0,503996,19,5,0,R,visa,credit,0.712583,Suspicious
3006017,1,78.788,504000,20,5,0,C,visa,credit,0.689484,Suspicious
3006037,1,78.788,504168,20,5,0,C,visa,credit,0.689484,Suspicious
3006064,1,78.788,504529,20,5,0,C,visa,credit,0.689484,Suspicious
3006104,1,171.0,505105,20,5,0,W,visa,debit,0.708687,Suspicious
3006164,1,59.091,505911,20,5,0,C,mastercard,credit,0.682397,Suspicious
3006207,1,1442.91,506451,20,5,0,W,visa,debit,0.760000,Critical Risk
3006295,1,55.0,507687,21,5,0,W,visa,debit,0.680634,Suspicious
3006302,1,120.0,507783,21,5,0,W,visa,debit,0.699895,Suspicious
3006306,1,34.0,507889,21,5,0,W,visa,debit,0.668884,Suspicious
3006383,1,250.0,509020,21,5,0,W,visa,debit,0.718136,Suspicious
3006399,1,250.0,509219,21,5,0,R,mastercard,debit,0.718136,Suspicious
3006403,1,250.0,509306,21,5,0,R,mastercard,debit,0.718136,Suspicious
3006407,1,250.0,509328,21,5,0,R,mastercard,debit,0.718136,Suspicious
3006414,1,280.0,509360,21,5,0,W,visa,debit,0.720959,Suspicious
3006444,1,54.0,509800,21,5,0,W,visa,debit,0.680183,Suspicious
3006445,1,40.0,509805,21,5,0,W,visa,credit,0.672839,Suspicious
3006464,1,75.0,509962,21,5,0,W,visa,debit,0.688268,Suspicious
3006482,1,150.0,510270,21,5,0,W,visa,credit,0.705432,Suspicious
3006503,1,40.0,510505,21,5,0,W,mastercard,debit,0.672839,Suspicious
3006533,1,368.95,510924,21,5,0,W,visa,credit,0.727834,Suspicious
3006589,1,100.0,511592,22,5,0,W,visa,debit,0.695378,Suspicious
3006622,1,38.669,512129,22,5,0,C,visa,credit,0.672014,Suspicious
3006652,1,75.0,512525,22,5,0,W,mastercard,credit,0.688268,Suspicious
3006664,1,88.95,512635,22,5,0,W,visa,debit,0.692481,Suspicious
3006674,1,92.0,512814,22,5,0,W,mastercard,credit,0.693315,Suspicious
3006696,1,29.0,513107,22,5,0,W,visa,credit,0.665030,Suspicious
3006708,1,29.0,513320,22,5,0,W,discover,credit,0.665030,Suspicious
3006720,1,75.0,513492,22,5,0,W,mastercard,credit,0.688268,Suspicious
3006723,1,29.0,513528,22,5,0,W,visa,credit,0.665030,Suspicious
3006742,1,92.0,513764,22,5,0,W,mastercard,credit,0.693315,Suspicious
3006743,1,200.0,513776,22,5,0,H,visa,credit,0.712583,Suspicious
3006758,1,200.0,514035,22,5,0,H,visa,credit,0.712583,Suspicious
3006760,1,200.0,514073,22,5,0,H,visa,credit,0.712583,Suspicious
3006762,1,200.0,514105,22,5,0,H,visa,credit,0.712583,Suspicious
3006772,1,200.0,514160,22,5,0,H,visa,credit,0.712583,Suspicious
3006802,1,120.0,514614,22,5,0,W,visa,debit,0.699895,Suspicious
3006806,1,729.95,514672,22,5,0,W,mastercard,credit,0.744859,Suspicious
3006863,1,20.0,515564,23,5,0,W,visa,debit,0.656113,Suspicious
3006868,1,250.0,515598,23,5,0,W,visa,debit,0.718136,Suspicious
3006885,1,250.0,515770,23,5,0,W,visa,credit,0.718136,Suspicious
3006890,1,50.0,515814,23,5,0,H,visa,credit,0.678296,Suspicious
3006902,1,281.8,516029,23,5,0,W,visa,credit,0.721118,Suspicious
3006920,1,250.0,516376,23,5,0,W,visa,credit,0.718136,Suspicious
3007012,1,76.95,517306,23,5,0,W,visa,debit,0.688902,Suspicious
3007017,1,54.136,517344,23,5,0,C,visa,debit,0.680245,Suspicious
3007026,1,54.136,517467,23,5,0,C,visa,debit,0.680245,Suspicious
3007031,1,54.136,517518,23,5,0,C,visa,debit,0.680245,Suspicious
3007037,1,250.0,517605,23,5,0,W,visa,credit,0.718136,Suspicious
3007040,1,15.275,517700,23,5,0,C,visa,credit,0.649741,Suspicious
3007062,1,54.136,517956,23,5,0,C,visa,debit,0.680245,Suspicious
3007116,1,90.63,518656,0,6,0,C,visa,debit,0.772944,Critical Risk
3007175,1,128.0,519416,0,6,0,W,visa,debit,0.781495,Critical Risk
3007209,1,100.0,519849,0,6,0,W,visa,debit,0.775378,Critical Risk
3007260,1,221.0,520439,0,6,0,W,visa,debit,0.795067,Critical Risk
3007262,1,196.727,520464,0,6,0,C,mastercard,debit,0.792172,Critical Risk
3007275,1,196.727,520676,0,6,0,C,mastercard,credit,0.792172,Critical Risk
3007305,1,30.0,521055,0,6,0,S,visa,debit,0.745850,Suspicious
3007309,1,30.0,521154,0,6,0,S,visa,debit,0.745850,Suspicious
3007316,1,48.215,521226,0,6,0,C,visa,credit,0.757405,Critical Risk
3007321,1,30.0,521296,0,6,0,S,visa,debit,0.745850,Suspicious
3007404,1,17.038,522494,1,6,0,C,visa,credit,0.732312,Suspicious
3007483,1,48.94,523762,1,6,0,C,visa,credit,0.757771,Critical Risk
3007488,1,48.94,523850,1,6,0,C,visa,credit,0.757771,Critical Risk
3007517,1,674.95,524430,1,6,0,W,mastercard,credit,0.822903,Critical Risk
3007545,1,78.788,525037,1,6,0,C,visa,credit,0.769484,Critical Risk
3007549,1,19.5,525110,1,6,0,W,visa,debit,0.735511,Suspicious
3007612,1,72.0,526163,2,6,0,W,mastercard,credit,0.767261,Critical Risk
3007623,1,88.5,526485,2,6,0,W,visa,debit,0.772356,Critical Risk
3007634,1,117.0,526698,2,6,0,W,visa,debit,0.779267,Critical Risk
3007640,1,0.484,526865,2,6,0,C,visa,credit,0.669869,Suspicious
3007676,1,56.311,527541,2,6,0,C,visa,credit,0.761212,Critical Risk
3007679,1,300.0,527556,2,6,0,W,visa,credit,0.802678,Critical Risk
3007710,1,56.311,528067,2,6,0,C,visa,credit,0.761212,Critical Risk
3007719,1,56.311,528143,2,6,0,C,mastercard,debit,0.761212,Critical Risk
3007758,1,120.0,529019,2,6,0,W,visa,debit,0.779895,Critical Risk
3007795,1,20.0,529830,3,6,0,W,visa,debit,0.736113,Suspicious
3007812,1,59.0,530161,3,6,0,W,visa,debit,0.762359,Critical Risk
3007838,1,88.5,530598,3,6,0,W,visa,debit,0.772356,Critical Risk
3007856,1,170.842,531135,3,6,0,C,visa,credit,0.788664,Critical Risk
3007879,1,170.842,531641,3,6,0,C,visa,credit,0.788664,Critical Risk
3007979,1,56.311,533958,4,6,0,C,mastercard,credit,0.761212,Critical Risk
3007986,1,56.311,534016,4,6,0,C,mastercard,credit,0.761212,Critical Risk
3007987,1,56.311,534088,4,6,0,C,visa,credit,0.761212,Critical Risk
3007992,1,56.311,534197,4,6,0,C,visa,credit,0.761212,Critical Risk
3007996,1,56.311,534297,4,6,0,C,visa,credit,0.761212,Critical Risk
3008047,1,44.0,535817,4,6,0,W,visa,debit,0.755167,Critical Risk
3008154,1,300.0,541349,6,6,0,H,visa,credit,0.722678,Suspicious
3008167,1,473.0,542936,6,6,0,W,visa,credit,0.734030,Suspicious
3008193,1,311.95,550190,8,6,0,W,visa,debit,0.723651,Suspicious
3008327,1,100.0,564837,12,6,0,H,mastercard,credit,0.695378,Suspicious
3008434,1,300.0,568548,13,6,0,H,mastercard,debit,0.722678,Suspicious
3008503,1,55.0,570181,14,6,0,W,mastercard,credit,0.680634,Suspicious
3008632,1,100.0,573303,15,6,0,W,mastercard,credit,0.695378,Suspicious
3008645,1,117.0,573526,15,6,0,W,mastercard,credit,0.699267,Suspicious
3008659,1,14.803,573783,15,6,0,C,mastercard,debit,0.649005,Suspicious
3008669,1,92.0,573906,15,6,0,W,visa,debit,0.693315,Suspicious
3008882,1,54.5,577216,16,6,0,W,mastercard,debit,0.680410,Suspicious
3008895,1,60.722,577427,16,6,0,C,visa,credit,0.683066,Suspicious
3008902,1,60.722,577531,16,6,0,C,visa,credit,0.683066,Suspicious
3008910,1,60.722,577623,16,6,0,C,mastercard,credit,0.683066,Suspicious
3008915,1,60.722,577687,16,6,0,C,mastercard,credit,0.683066,Suspicious
3009041,1,200.0,579392,16,6,0,H,american express,credit,0.712583,Suspicious
3009046,1,200.0,579455,16,6,0,H,american express,credit,0.712583,Suspicious
3009051,1,200.0,579505,16,6,0,H,american express,credit,0.712583,Suspicious
3009105,1,225.0,580282,17,6,0,R,visa,credit,0.715513,Suspicious
3009160,1,200.0,581099,17,6,0,H,american express,credit,0.712583,Suspicious
3009162,1,200.0,581146,17,6,0,H,american express,credit,0.712583,Suspicious
3009188,1,300.0,581604,17,6,0,H,visa,credit,0.722678,Suspicious
3009288,1,117.0,583258,18,6,0,W,visa,debit,0.699267,Suspicious
3009356,1,146.0,584365,18,6,0,W,visa,credit,0.704761,Suspicious
3009389,1,150.0,584818,18,6,0,H,visa,debit,0.705432,Suspicious
3009398,1,49.0,584962,18,6,0,W,mastercard,credit,0.677801,Suspicious
3009420,1,60.0,585202,18,6,0,W,visa,debit,0.682772,Suspicious
3009440,1,34.0,585457,18,6,0,W,visa,debit,0.668884,Suspicious
3009441,1,161.0,585469,18,6,0,W,mastercard,debit,0.707190,Suspicious
3009469,1,77.0,585857,18,6,0,W,visa,debit,0.688918,Suspicious
3009601,1,59.091,587759,19,6,0,C,mastercard,credit,0.682397,Suspicious
3009607,1,500.0,587834,19,6,0,W,discover,credit,0.735415,Suspicious
3009609,1,59.091,587877,19,6,0,C,mastercard,credit,0.682397,Suspicious
3009693,1,50.0,589391,19,6,0,W,mastercard,credit,0.678296,Suspicious
3009715,1,59.0,589641,19,6,0,W,mastercard,credit,0.682359,Suspicious
3009728,1,15.0,589732,19,6,0,W,visa,debit,0.649315,Suspicious
3009733,1,0.467,589789,19,6,0,C,visa,debit,0.589580,Suspicious
3009750,1,150.5,589979,19,6,0,W,visa,debit,0.705515,Suspicious
3009794,1,0.467,590558,20,6,0,C,visa,debit,0.589580,Suspicious
3009804,1,10.0,590659,20,6,0,W,visa,debit,0.639947,Suspicious
3009881,1,50.0,591896,20,6,0,W,visa,debit,0.678296,Suspicious
3009893,1,59.0,592075,20,6,0,W,visa,debit,0.682359,Suspicious
3010082,1,13.413,594655,21,6,0,C,visa,credit,0.646703,Suspicious
3010085,1,120.0,594672,21,6,0,W,visa,debit,0.699895,Suspicious
3010099,1,400.0,594936,21,6,0,W,visa,credit,0.729849,Suspicious
3010110,1,7.372,595049,21,6,0,C,visa,debit,0.633122,Suspicious
3010115,1,7.372,595097,21,6,0,C,mastercard,debit,0.633122,Suspicious
3010199,1,50.0,596004,21,6,0,W,visa,debit,0.678296,Suspicious
3010216,1,200.0,596244,21,6,0,R,visa,credit,0.712583,Suspicious
3010222,1,59.0,596319,21,6,0,W,visa,debit,0.682359,Suspicious
3010341,1,82.0,597787,22,6,0,W,mastercard,credit,0.690471,Suspicious
3010346,1,1104.0,597830,22,6,0,W,visa,debit,0.755190,Critical Risk
3010362,1,614.0,598019,22,6,0,W,visa,debit,0.740541,Suspicious
3010397,1,23.322,598479,22,6,0,C,mastercard,credit,0.659785,Suspicious
3010406,1,68.5,598667,22,6,0,W,mastercard,credit,0.686033,Suspicious
3010444,1,445.0,599234,22,6,0,W,visa,debit,0.732508,Suspicious
3010447,1,92.0,599239,22,6,0,W,visa,debit,0.693315,Suspicious
3010547,1,60.0,600900,22,6,0,W,visa,debit,0.682772,Suspicious
3010559,1,77.0,601216,23,6,0,W,visa,debit,0.688918,Suspicious
3010588,1,171.0,601486,23,6,0,W,visa,debit,0.708687,Suspicious
3010719,1,12.084,603437,23,6,0,C,visa,credit,0.644285,Suspicious
3010746,1,64.649,603851,23,6,0,C,visa,debit,0.684608,Suspicious
3010779,1,44.5,604391,23,6,0,W,visa,debit,0.675443,Suspicious
3010817,1,117.0,604909,0,0,0,W,visa,debit,0.779267,Critical Risk
3010883,1,445.0,605896,0,0,0,W,visa,credit,0.812508,Critical Risk
3010905,1,131.0,606163,0,0,0,W,visa,debit,0.782070,Critical Risk
3010929,1,15.0,606651,0,0,0,H,visa,credit,0.729315,Suspicious
3010968,1,200.0,607303,0,0,0,R,mastercard,debit,0.792583,Critical Risk
3010987,1,200.0,607532,0,0,0,R,mastercard,debit,0.792583,Critical Risk
3011004,1,200.0,607718,0,0,0,R,mastercard,debit,0.792583,Critical Risk
3011025,1,200.0,607996,0,0,0,R,mastercard,debit,0.792583,Critical Risk
